"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
560	0,3303258	0,2676149	0,0671266	0,1632909	0,5089082	0,5439968	0,1828832	0,2407460	0,6148403	0,0592834	0,4110921	0,6157658	0,3637056	0,8009557	0,7123386	0,6607547	0,6743419	0,3844159	0,4978188	0,2189309	0,5645501	0,6093431	0,7543222	0,3727529	0,5600677	0,7339644	0,6648223	0,7516501	0,2979547	0,0258460	0,1926054	0,0380349
580	0,2924845	0,3382275	0,1537671	0,3145880	0,4098434	0,5405576	0,1875188	0,3516497	0,7853247	0,2241940	0,4163303	0,6760480	0,4300241	0,6432571	0,5092054	0,6936230	0,7114254	0,4412388	0,4379812	0,2721658	0,3951292	0,4574050	0,7401480	0,3535675	0,7177110	0,7033112	0,5548275	0,7076005	0,4992948	0,0136544	0,1969387	0,2566911
600	0,2476020	0,2421557	0,1491139	0,2468360	0,3908401	0,3676490	0,1814127	0,4831640	0,8871304	0,4451330	0,3981981	0,7748676	0,3769709	0,6471737	0,6267829	0,6808813	0,7278392	0,4556270	0,4199285	0,2428394	0,4112918	0,3440418	0,7289357	0,3467165	0,7161725	0,7850295	0,7506661	0,6643431	0,4624548	0,0351139	0,1572373	0,3496218
620	0,3333919	0,2388464	0,1836567	0,2980809	0,3664226	0,4268581	0,2133898	0,4948588	0,5704437	0,4466659	0,4686743	0,7016831	0,4106606	0,6592501	0,4799032	0,5386617	0,6939089	0,4197510	0,5217913	0,2291661	0,3853847	0,2247946	0,6206475	0,3510960	0,6672278	0,6902388	0,5924264	0,7076910	0,2594316	0,0113015	0,1801498	0,4523243
640	0,3258756	0,2301006	0,1665468	0,2073773	0,3400389	0,4573042	0,1446830	0,4318490	0,6572632	0,4848934	0,4347104	0,6353538	0,3967282	0,7360300	0,5600126	0,5789877	0,7107360	0,4474232	0,5077361	0,2133384	0,2403100	0,1994748	0,6409633	0,3256883	0,6084355	0,5602746	0,6512643	0,6233330	0,1963073	0,0363257	0,1930863	0,5506085
660	0,3021809	0,2504679	0,1800582	0,2192824	0,3599084	0,3783191	0,1694834	0,5444830	0,6322615	0,6210169	0,3747603	0,7441258	0,3765286	0,6363467	0,4507562	0,6316487	0,8134813	0,4655498	0,4563182	0,2311268	0,2336656	0,1807403	0,5922559	0,3463099	0,5975488	0,5665617	0,6542885	0,6753892	0,1739206	0,0134957	0,1486799	0,5493510
680	0,2484570	0,2475523	0,1925175	0,2483105	0,3662124	0,4633883	0,2307848	0,4544101	0,6586795	0,6532642	0,3858271	0,6514116	0,3040602	0,5620877	0,4928237	0,5831062	0,6847710	0,4819099	0,5432371	0,2285540	0,2028687	0,1197522	0,6600087	0,3148600	0,7601231	0,4660842	0,6051483	0,6275940	0,0810130	0,0411925	0,2302460	0,5958335
700	0,4039579	0,2792995	0,1484504	0,2522650	0,3529577	0,4350062	0,1698767	0,4334087	0,5719982	0,6295371	0,5518602	0,6833348	0,2774857	0,5167318	0,5657526	0,6835855	0,6092327	0,5180671	0,4151603	0,2333407	0,2027049	0,0778644	0,5525078	0,1880624	0,6622383	0,5161256	0,6806229	0,5771467	0,1498507	0,0184692	0,1810513	0,4935991
720	0,2376095	0,3133745	0,1830106	0,3123908	0,3493388	0,5095383	0,1738371	0,3775275	0,6722679	0,6164564	0,5947180	0,6901628	0,2103578	0,5233342	0,4652083	0,6881596	0,7682379	0,4862897	0,4328221	0,1931363	0,1940656	0,0741455	0,6378833	0,2365772	0,6524052	0,5276452	0,5655035	0,6559428	0,0705760	0,0136438	0,1576857	0,5312504
740	0,2467463	0,2296097	0,2011730	0,2324124	0,2770668	0,6025218	0,1424096	0,4133400	0,5844587	0,6611185	0,4572830	0,8256607	0,3001528	0,4533809	0,4691322	0,5614832	0,5491495	0,4458789	0,4581840	0,2314705	0,1889958	0,1209217	0,5520939	0,1841369	0,6358788	0,5324223	0,4794093	0,6300381	0,0738765	0,0179899	0,2248031	0,4197281
760	0,3195846	0,2331375	0,1552748	0,2455087	0,3105458	0,5926548	0,1431491	0,4059616	0,6404384	0,6981700	0,3979398	0,8416105	0,1416693	0,4170925	0,4504025	0,6922218	0,7517413	0,6110879	0,4982807	0,2129716	0,2017964	0,0844315	0,6714870	0,2041356	0,7622976	0,5425922	0,5195572	0,5412194	0,0865609	0,0147535	0,2045895	0,3253928
780	0,3344377	0,2807884	0,1146806	0,2352281	0,3052910	0,5244844	0,1864228	0,4765124	0,7117282	0,7576157	0,4572350	0,7359803	0,2192942	0,6076402	0,4231903	0,6797862	0,5767820	0,5248679	0,3198517	0,2242475	0,2622569	0,0755005	0,6549941	0,1393399	0,7145561	0,6172198	0,4917071	0,4955254	0,0778762	0,0121577	0,2291487	0,4096016
800	0,2938498	0,3523898	0,1337051	0,2891281	0,3999525	0,5156805	0,1378236	0,5602675	0,6694907	0,6975012	0,4312306	0,8933012	0,1612874	0,4998799	0,4689349	0,5478984	0,6824492	0,5187001	0,4126008	0,1217587	0,2596134	0,1477716	0,6907105	0,1220778	0,6461454	0,6404404	0,4157369	0,5777039	0,0785940	0,0198921	0,2099738	0,3855335
820	0,3288348	0,2710202	0,1749344	0,2158081	0,2977804	0,6013579	0,1290874	0,5140560	0,6476767	0,6966599	0,4308340	0,6688090	0,2141813	0,5564441	0,4860491	0,6243707	0,5847012	0,5639759	0,3581444	0,1542369	0,2141793	0,0982634	0,5882386	0,1312784	0,6924748	0,6429863	0,5638060	0,6133434	0,0668518	0,0446544	0,2244058	0,4221211
840	0,3298832	0,2354753	0,1723616	0,2261313	0,3480621	0,5480852	0,1309124	0,4416655	0,6912142	0,7759609	0,4202690	0,6229566	0,1113176	0,4677900	0,4787456	0,5281895	0,6288686	0,5398629	0,3377951	0,1408546	0,2446282	0,0633506	0,6752288	0,1483063	0,8082598	0,6257997	0,5476878	0,5424930	0,1481573	0,0250411	0,2009328	0,3707871
860	0,3130332	0,2686226	0,1341510	0,3110846	0,2712348	0,5759724	0,1749488	0,3937474	0,8185752	0,8058583	0,4318557	0,6960791	0,1241187	0,4377724	0,4952536	0,5396917	0,5307675	0,5053653	0,3542955	0,1195835	0,2082576	0,0547324	0,6726792	0,1492999	0,8614526	0,5293589	0,4227769	0,6461125	0,0513961	0,0150344	0,2656507	0,3397702
880	0,2654172	0,2629058	0,2250888	0,2601049	0,3124343	0,5495082	0,1136723	0,3861234	0,6503056	0,6790155	0,5543269	0,6854075	0,1532413	0,3977570	0,4148531	0,5890014	0,7438892	0,4056532	0,4744534	0,1318668	0,2222219	0,0691352	0,5686962	0,1152338	0,7880739	0,5463026	0,3960050	0,5845309	0,0705338	0,0103168	0,2056904	0,3267879
900	0,2120899	0,3305661	0,2045382	0,3703608	0,1718944	0,7179007	0,1066637	0,4671141	0,6260533	0,8106205	0,5241801	0,6932875	0,1502287	0,4540905	0,5501329	0,5727108	0,6701715	0,4479516	0,5049004	0,1385732	0,1942106	0,0696724	0,6055231	0,1623234	0,6604283	0,6918266	0,4084925	0,4676377	0,0362618	0,0193245	0,2234790	0,3209348
920	0,3329750	0,2146854	0,1582212	0,2510376	0,2879594	0,6415251	0,1063699	0,4560772	0,6356851	0,6941353	0,4953196	0,7279824	0,1295181	0,3903489	0,5501694	0,5964910	0,7371157	0,4892101	0,5157128	0,0712138	0,2216626	0,0406452	0,6849691	0,1202189	0,6650483	0,5802129	0,4730288	0,5313816	0,0680977	0,0202610	0,2455044	0,2562466
940	0,3214424	0,2461254	0,1574601	0,2912251	0,1688791	0,6763734	0,0940904	0,4832386	0,5395695	0,8133718	0,3148934	0,8813628	0,0901702	0,4450301	0,5694463	0,5778736	0,5760611	0,5457382	0,4253977	0,1128520	0,1800331	0,0875327	0,6287526	0,0716300	0,7316596	0,6441648	0,5448987	0,5534743	0,0737602	0,0123390	0,1823160	0,2504796
960	0,3188825	0,1949053	0,1998001	0,3247052	0,2931620	0,6229617	0,0775325	0,3932735	0,7031313	0,7694877	0,4282338	0,7563497	0,1024266	0,4121596	0,5240194	0,6334984	0,6153510	0,4577103	0,4045916	0,1581961	0,1881623	0,0605684	0,7570913	0,1007127	0,6761681	0,5855972	0,3969777	0,4928020	0,0796400	0,0226633	0,2883405	0,2473616
980	0,3074886	0,2608737	0,2063655	0,2696870	0,2597936	0,5497031	0,1865223	0,4121747	0,7172164	0,7747094	0,3916949	0,7472148	0,1202501	0,5542508	0,5551198	0,6389102	0,4931560	0,4748016	0,4119267	0,1348688	0,1879715	0,0561366	0,7109792	0,0932680	0,7573169	0,4884045	0,4894605	0,5737491	0,0837696	0,0359960	0,1980183	0,3643252
1000	0,3454432	0,2865594	0,2958292	0,3224361	0,3100229	0,6374548	0,1353356	0,4183210	0,6469491	0,6307034	0,4417720	0,7450182	0,1855679	0,5025962	0,4901241	0,5308808	0,4985577	0,4811747	0,4333917	0,1444489	0,1913737	0,0823543	0,7227402	0,1355715	0,7401018	0,3686958	0,4299179	0,6539294	0,0553771	0,0245798	0,2253343	0,3799802
1020	0,2664307	0,2372397	0,1765156	0,3777755	0,2910332	0,6751968	0,0989668	0,4241519	0,7161335	0,7032396	0,3867185	0,8021384	0,1444891	0,4607969	0,4675685	0,6909850	0,5980731	0,4410670	0,4365856	0,0890583	0,2249972	0,0775518	0,7348063	0,0625591	0,7125334	0,4733907	0,5021225	0,7377022	0,0470899	0,0262229	0,2405757	0,3246029
1040	0,3310712	0,3018822	0,1423656	0,4373356	0,3077997	0,6577768	0,1491990	0,4153470	0,6862922	0,5389163	0,3935945	0,6984394	0,0840617	0,4261000	0,4828836	0,7147447	0,6343783	0,4812392	0,4330178	0,0990836	0,2806112	0,0866412	0,6878381	0,0992777	0,7671944	0,4846091	0,4488680	0,5849876	0,0570678	0,0219481	0,2295357	0,2819093
1060	0,2956088	0,2235101	0,2162670	0,3174362	0,2919536	0,5800895	0,1210472	0,4126734	0,6849153	0,6741486	0,4456085	0,6493801	0,1469646	0,4397322	0,4973755	0,6373079	0,5507248	0,5020284	0,4006246	0,0993598	0,2680904	0,0763974	0,6241630	0,0703935	0,6349511	0,3735494	0,4367826	0,6463527	0,0604379	0,0195227	0,1643479	0,2661780
1080	0,3458229	0,1870421	0,2280208	0,3194909	0,2641113	0,6265775	0,1071525	0,4394468	0,7829045	0,5445433	0,4354020	0,6911229	0,1220814	0,4608740	0,4894428	0,7560966	0,5506391	0,5073865	0,3706547	0,0727717	0,2720821	0,0807521	0,7785448	0,0826924	0,7542701	0,4325608	0,4643849	0,7259224	0,0737482	0,0139402	0,1572283	0,2884688
1100	0,3110729	0,3450513	0,2065911	0,3252993	0,2694590	0,5690152	0,1118184	0,3938885	0,6196819	0,6458855	0,3849914	0,7102868	0,1502738	0,4171827	0,4712541	0,6117326	0,4655863	0,5922174	0,4200881	0,1143276	0,1806104	0,0504806	0,6446748	0,0485081	0,6339592	0,4934038	0,5645285	0,5892285	0,0522946	0,0326023	0,1604741	0,3084689

0	0,2974621	0,2861525	0,1507631	0,2630160	0,2716233	0,6030207	0,1432028	0,4939032	0,7553470	0,6694993	0,4449763	0,7067381	0,1757459	0,5654930	0,5246129	0,6291213	0,6596507	0,5601082	0,2869952	0,1118822	0,2683487	0,0783799	0,5872772	0,1029135	0,6700603	0,5076619	0,5190031	0,5391627	0,0986889	0,0162728	0,2335318	0,2758458
20	0,5584031	0,3283916	0,1386356	0,3103745	0,3197950	0,5971143	0,0960961	0,4038721	0,5476444	0,6746717	0,3324231	0,6293481	0,0750526	0,3814531	0,6059693	0,5284266	0,6329770	0,5527316	0,4118330	0,0570949	0,2774218	0,0818784	0,5495803	0,1161796	0,7939840	0,4748480	0,5352961	0,6140651	0,0472447	0,0061008	0,1992921	0,3219037
40	0,5453236	0,2356025	0,1270478	0,2627979	0,3028615	0,6639036	0,1069270	0,6077379	0,5337568	0,5372600	0,4920317	0,6062995	0,0561458	0,1995939	0,6331460	0,6004963	0,6968027	0,4404785	0,3143095	0,0502654	0,4082542	0,0768603	0,6508152	0,2035719	0,6604964	0,4359151	0,4983755	0,5961038	0,0829201	0,0165396	0,1651965	0,2900853
60	0,4426594	0,3015763	0,1589767	0,1927729	0,3453574	0,5125816	0,1037107	0,4925611	0,5051164	0,4515122	0,5284559	0,6651076	0,0492444	0,1567365	0,6482476	0,6618560	0,7530669	0,4509018	0,3756835	0,0555779	0,3192828	0,0778434	0,6038536	0,1818596	0,6033314	0,4683277	0,4821291	0,4710852	0,0922470	0,0214077	0,1694471	0,2823039
80	0,4580850	0,2736595	0,1032371	0,2839887	0,2932676	0,6544250	0,0801848	0,4925689	0,5695066	0,4715323	0,4099323	0,5788248	0,0863616	0,1690103	0,6003736	0,7053209	0,6544035	0,4927737	0,3963181	0,0789942	0,2820170	0,0578027	0,6853693	0,1583430	0,6488396	0,6393957	0,5721808	0,4229296	0,0989328	0,0274697	0,1347319	0,2843137
100	0,5484723	0,2851679	0,2057967	0,2931658	0,2977363	0,5606310	0,1013129	0,4960345	0,4689227	0,5219801	0,3985409	0,6649473	0,0905898	0,1719032	0,6333480	0,6338769	0,5799880	0,4921109	0,3473598	0,1080256	0,2251859	0,0579106	0,7658141	0,1176536	0,6564178	0,7445406	0,4949730	0,4456163	0,0526823	0,0297521	0,0758107	0,3682388
120	0,6264824	0,2784970	0,1246526	0,2711061	0,2890688	0,6567965	0,1003515	0,5004839	0,4806955	0,5082653	0,4616654	0,7576813	0,0756255	0,1634705	0,6515062	0,6783120	0,6339921	0,4868064	0,3531194	0,0839168	0,2805579	0,0821929	0,6771163	0,0798078	0,7500745	0,4938875	0,4960139	0,5062132	0,0778756	0,0428788	0,1095633	0,3725540
140	0,5641630	0,3476122	0,1954001	0,2585376	0,2768787	0,5869293	0,0996241	0,4825101	0,4663359	0,5928079	0,4092436	0,8052217	0,0963462	0,1763765	0,5898825	0,6209062	0,6215619	0,5578337	0,2324301	0,0824922	0,3261362	0,1142746	0,6348582	0,1196496	0,6929293	0,5818004	0,5390410	0,5141687	0,0984340	0,0240805	0,1158190	0,3718379
160	0,7387013	0,2559053	0,2055079	0,2668000	0,3087846	0,5495301	0,1170393	0,5331225	0,5043581	0,5039843	0,3381712	0,7352312	0,0430235	0,1301726	0,6405760	0,6159929	0,7024480	0,4807061	0,2351012	0,0921818	0,3115894	0,0686608	0,7287554	0,1698623	0,7805971	0,5538277	0,6562815	0,4600917	0,0715864	0,0466830	0,1272095	0,3269246
180	0,5780816	0,2439343	0,1962741	0,2934561	0,4116262	0,4793914	0,0818383	0,5074985	0,4072078	0,5623767	0,4983407	0,8178029	0,0481118	0,1207699	0,6159559	0,5642986	0,6576193	0,5022434	0,2763381	0,1296017	0,2817183	0,0556859	0,6921520	0,1290715	0,8091086	0,6545664	0,5859931	0,5433035	0,0381698	0,0232781	0,0963060	0,2817996
200	0,6740259	0,3278864	0,1992151	0,2403227	0,3323935	0,5527941	0,0662401	0,3842826	0,4049501	0,5792710	0,4263153	0,8437751	0,0536351	0,1600401	0,6136116	0,6785047	0,6296697	0,6367351	0,3588257	0,0877116	0,3116306	0,0739196	0,6545952	0,1378442	0,6588131	0,5276637	0,5458847	0,3761358	0,0536733	0,0101365	0,0889204	0,2946332
220	0,5590578	0,3405640	0,2112303	0,2351318	0,3209394	0,5187378	0,0748958	0,4511956	0,4328769	0,4745841	0,4871215	0,8297823	0,0467482	0,1666867	0,7086910	0,5815512	0,5829329	0,4963316	0,3498897	0,1215686	0,2622772	0,0635514	0,7397075	0,1365795	0,7077592	0,5069405	0,6483460	0,3731210	0,0777794	0,0143490	0,1195788	0,2964682
240	0,5993777	0,2959753	0,2789022	0,2383544	0,3477998	0,6908766	0,0641252	0,4355063	0,4065548	0,5419661	0,4401003	0,8094968	0,0536676	0,1791928	0,5390205	0,6270318	0,6921075	0,4024120	0,2554315	0,0884006	0,2718556	0,0894777	0,5986365	0,1458302	0,6642093	0,4722986	0,4946340	0,3816983	0,0488324	0,0324793	0,1144113	0,2929557
260	0,5882771	0,2671398	0,1859292	0,2037814	0,3193945	0,4616526	0,0564506	0,4297123	0,4529007	0,3815311	0,4758922	0,8108844	0,0396585	0,1447319	0,6207858	0,6706359	0,7114227	0,5031706	0,3122544	0,0746402	0,2629184	0,0667917	0,7110767	0,1338694	0,5738182	0,5156297	0,5808141	0,4608366	0,0650436	0,0238183	0,0627925	0,2794296
280	0,5836874	0,3411500	0,1568223	0,2461913	0,3844649	0,4072435	0,0849916	0,4637130	0,4575951	0,4754079	0,4233990	0,7894949	0,0696850	0,1471516	0,6858947	0,6892972	0,7028159	0,5084371	0,2426389	0,0842572	0,3675829	0,1494447	0,7376751	0,1284726	0,6160066	0,5655691	0,5980020	0,4079221	0,0572984	0,0312043	0,1277500	0,2273526
300	0,5825967	0,2757742	0,1357123	0,3079286	0,2804078	0,4574018	0,0895545	0,4903926	0,5428837	0,5357209	0,4238473	0,7089486	0,0671767	0,1396745	0,6990328	0,5064790	0,6033398	0,5100506	0,2880369	0,0570408	0,3587183	0,0864793	0,7764623	0,2108460	0,6987559	0,4958303	0,5580161	0,4918801	0,0410270	0,0241908	0,0724828	0,2953397
320	0,6362906	0,2822026	0,1900913	0,3111079	0,3539947	0,4676387	0,1068586	0,5702608	0,5427545	0,5366019	0,3998361	0,6953596	0,0533751	0,1508795	0,6088243	0,5804798	0,7090884	0,5136503	0,3621962	0,0743200	0,2816962	0,0830856	0,6737076	0,2618677	0,7150127	0,6135395	0,6178342	0,4480403	0,0759664	0,0224903	0,1333369	0,2919929
340	0,6091301	0,2657987	0,1937087	0,2457426	0,2954525	0,4878256	0,0817436	0,4413318	0,4219846	0,5388827	0,4402352	0,7914367	0,1103678	0,1119410	0,4961784	0,6881778	0,5857377	0,4925429	0,3390244	0,0629689	0,2806734	0,0682327	0,6191366	0,1501950	0,5751819	0,5700028	0,5470368	0,4049849	0,0851658	0,0158925	0,1132317	0,2595761
360	0,5570603	0,1790520	0,2670682	0,2484110	0,2710138	0,4961113	0,0912772	0,4477383	0,4731683	0,4785702	0,4147623	0,7525936	0,0947199	0,1956265	0,5536414	0,4797920	0,6541349	0,4980188	0,3543427	0,0872816	0,2679014	0,0993331	0,6644045	0,1652006	0,6526475	0,5453962	0,7251765	0,4002931	0,0584575	0,0182153	0,0973516	0,2757473
380	0,5265712	0,2634028	0,2043515	0,2523757	0,3021502	0,5467531	0,0636300	0,4415135	0,4170544	0,4852545	0,3592022	0,7311965	0,0624027	0,1477353	0,6470207	0,5423019	0,6253905	0,4569357	0,3137495	0,1171788	0,3074821	0,0380098	0,7285422	0,1480173	0,7009507	0,7618144	0,4622279	0,4175938	0,0485049	0,0077994	0,0569713	0,2657136
400	0,6897896	0,2223425	0,1703305	0,2488864	0,2743106	0,6024263	0,0919280	0,4143920	0,4218989	0,5489090	0,4487941	0,9323464	0,0408540	0,1217765	0,7516549	0,6997718	0,5841501	0,4497893	0,2729187	0,0941519	0,2348679	0,0679424	0,6857963	0,1015269	0,8243905	0,6032755	0,4618628	0,3871957	0,0800935	0,0199598	0,0479459	0,2565301
420	0,6220983	0,2797486	0,1686249	0,3584329	0,3207134	0,5482458	0,0805083	0,4274304	0,4124986	0,4926090	0,3411680	0,7709409	0,0500663	0,1099165	0,6582458	0,6234741	0,6421607	0,4680427	0,3118237	0,1341283	0,2722732	0,1590871	0,6630155	0,1099479	0,7254862	0,5775686	0,4394568	0,3908724	0,0754657	0,0212334	0,0518291	0,2782636
440	0,5819304	0,3266983	0,1796746	0,2410237	0,2460078	0,4971669	0,1109760	0,4720842	0,4638479	0,5406852	0,3817749	0,6820982	0,0496226	0,1165459	0,7051039	0,6424843	0,5862129	0,5216348	0,3074789	0,1167431	0,2360113	0,0956630	0,6900782	0,1116820	0,6891464	0,5058430	0,4901288	0,3861372	0,0343632	0,0241076	0,0657824	0,3933861
460	0,4488770	0,2965878	0,1583517	0,2785557	0,3393577	0,7247272	0,1081348	0,3937487	0,3974489	0,4135848	0,4760392	0,7075528	0,0438318	0,1444510	0,6985775	0,5306945	0,6368710	0,4085389	0,2583026	0,0935471	0,3047857	0,0608275	0,7888044	0,1288146	0,6883330	0,5042013	0,4529856	0,3786169	0,0764859	0,0176567	0,0569868	0,3168434
480	0,6233863	0,2601762	0,2192384	0,2336434	0,2548029	0,6143420	0,0873377	0,3574212	0,4948423	0,6282568	0,3567517	0,7958027	0,0865507	0,1185450	0,6376159	0,5357882	0,5621075	0,3038614	0,2470667	0,0684242	0,3440095	0,1232425	0,6528753	0,1118910	0,6816711	0,4471295	0,5509666	0,3399174	0,0937792	0,0157281	0,0755723	0,2224515
500	0,5699857	0,3258552	0,1253141	0,3551912	0,2430739	0,7064796	0,0700718	0,5821117	0,4465132	0,5136062	0,4356028	0,6181386	0,0710673	0,1282324	0,7025673	0,5136512	0,5704086	0,5226134	0,2944214	0,0432535	0,2514270	0,0695723	0,6457027	0,0922023	0,6478332	0,4609556	0,4276271	0,3507930	0,0469559	0,0322043	0,0756143	0,3064113
520	0,6775253	0,2282404	0,1858868	0,2563815	0,2582530	0,5090197	0,0833541	0,3859706	0,5681564	0,5805413	0,3870831	0,5795966	0,0643983	0,1772220	0,5821862	0,6486225	0,6157154	0,3963191	0,2598173	0,0700434	0,2371198	0,0744254	0,6143468	0,1185299	0,7347315	0,4964971	0,5230086	0,4384434	0,0625507	0,0783467	0,0813442	0,2842051
540	0,5936410	0,2974420	0,2040866	0,2242802	0,2547523	0,5734217	0,1007379	0,5215242	0,5406608	0,5759752	0,3825732	0,7167191	0,0811514	0,2207853	0,6228531	0,6113001	0,6741450	0,4333005	0,3025911	0,0395240	0,2412628	0,0791127	0,6592392	0,0813702	0,7845659	0,5577489	0,4459273	0,4151761	0,0820423	0,0276662	0,0769941	0,2953288
560	0,5649567	0,2732846	0,1558605	0,2839764	0,2786688	0,5380351	0,1325783	0,4313972	0,4706808	0,5079813	0,3565158	0,6779700	0,0724660	0,2085342	0,6639805	0,6063349	0,5513301	0,4797970	0,2939676	0,0748511	0,2590123	0,0506785	0,7498495	0,0613287	0,7004017	0,4913038	0,5955027	0,4426224	0,0648986	0,0300591	0,0633625	0,3217834
580	0,4266618	0,2285708	0,1702212	0,3771053	0,3403033	0,5548634	0,0929636	0,4681363	0,5309124	0,5728579	0,3414991	0,7128413	0,0838526	0,3437079	0,5985561	0,5383222	0,5578957	0,4367308	0,3445010	0,1103863	0,3264806	0,0742982	0,6354424	0,0649830	0,5873753	0,4783628	0,5964700	0,5011325	0,0803562	0,0180612	0,0575361	0,3700553
600	0,3389711	0,2858266	0,1797609	0,2338353	0,3164764	0,5696863	0,1426093	0,3955550	0,6749186	0,7362659	0,3721631	0,6772884	0,1371263	0,4055340	0,5537817	0,6067320	0,6051139	0,5225274	0,4479463	0,0912315	0,2778455	0,0900222	0,6014389	0,1400403	0,7724786	0,6000263	0,5441565	0,4536806	0,0539370	0,0194984	0,1055716	0,3499646
620	0,3710243	0,2718304	0,2115779	0,3484899	0,2945501	0,6005068	0,1388234	0,4057338	0,5580010	0,6854628	0,3922301	0,7961919	0,0645399	0,4038734	0,5495479	0,5870177	0,6565662	0,5010186	0,3058341	0,1136254	0,3361675	0,1154339	0,6131119	0,0866105	0,7239535	0,5458670	0,4041838	0,3874797	0,0608842	0,0258252	0,1137615	0,2960554
640	0,3434127	0,2729919	0,1984888	0,3149962	0,2811454	0,5947307	0,1354514	0,4087614	0,5517770	0,7332093	0,3575920	0,7899349	0,1730925	0,4199400	0,5106729	0,6243692	0,7185182	0,4902309	0,2845963	0,0823964	0,3150857	0,1210650	0,5870913	0,1487167	0,7999680	0,5586849	0,4992263	0,5216973	0,0597294	0,0211733	0,1444499	0,3482429
660	0,4074246	0,2255371	0,1777184	0,2907715	0,4296589	0,5463323	0,1381573	0,4341798	0,6230423	0,6688372	0,4082742	0,7875052	0,1617939	0,5404424	0,4139966	0,7004058	0,6740386	0,5343123	0,3808664	0,0766584	0,3191113	0,1154913	0,5627692	0,1920411	0,7419473	0,5242068	0,5181673	0,4475864	0,0538627	0,0084140	0,1173715	0,3364434
680	0,2973290	0,2504673	0,1428531	0,2532724	0,2850535	0,5809472	0,1384642	0,5134818	0,7859435	0,6885692	0,4019709	0,6496407	0,1781789	0,4298041	0,4848888	0,6981221	0,6120250	0,4724720	0,3552549	0,0678392	0,3224808	0,1014334	0,6513787	0,2140583	0,7676823	0,6649330	0,6025845	0,4493222	0,0850037	0,0108134	0,1775675	0,2977819
700	0,2377359	0,2645060	0,1661703	0,3334714	0,3213203	0,4301028	0,1474678	0,4577849	0,5615951	0,6784746	0,3640925	0,6329512	0,1282181	0,4363417	0,4151688	0,7248620	0,6303446	0,4259646	0,3508877	0,1059351	0,3864951	0,1147369	0,5540953	0,1620514	0,6623223	0,6339948	0,5194845	0,5098074	0,0856874	0,0094485	0,1350981	0,3494721
720	0,2310871	0,2855512	0,2313398	0,2298148	0,3372241	0,5274989	0,1629866	0,4701931	0,7079951	0,7325357	0,3766475	0,7420316	0,1406097	0,4403340	0,5882255	0,5872169	0,6904067	0,4113099	0,3468963	0,1287111	0,2736222	0,1185538	0,5787320	0,2409747	0,6893893	0,6470722	0,5683995	0,6501738	0,0722199	0,0081449	0,1817858	0,2517983
740	0,3138393	0,3975991	0,1956015	0,2514021	0,2848136	0,5092821	0,1745076	0,5574363	0,7613736	0,7308126	0,4057224	0,7210682	0,1592027	0,3857312	0,5371055	0,6791812	0,7271421	0,4970228	0,4448110	0,1474000	0,2681673	0,1049541	0,7198610	0,2329164	0,7680215	0,7327691	0,5230914	0,5572644	0,0562047	0,0282737	0,2069035	0,3433112
760	0,3038983	0,3306104	0,1545976	0,2570190	0,3280166	0,5922174	0,1772469	0,4458766	0,7205535	0,7544941	0,4743966	0,7722667	0,1355793	0,3545512	0,5669907	0,6402840	0,6721493	0,4268605	0,4493142	0,1409046	0,2553311	0,1121677	0,6280107	0,1432973	0,8788944	0,6133557	0,5686594	0,5161948	0,0640694	0,0038449	0,1433026	0,2825110
780	0,3162654	0,2110431	0,1768851	0,3301307	0,3150948	0,4990175	0,1542637	0,5041118	0,8035130	0,9268548	0,4168311	0,7184146	0,1435005	0,4376436	0,4142581	0,6690737	0,6080978	0,4250659	0,3419891	0,0854813	0,2641904	0,0503058	0,6443554	0,1781035	0,7498792	0,5379472	0,6414956	0,5268596	0,0662659	0,0330051	0,2141204	0,3552464
800	0,3284173	0,2621448	0,2163297	0,2425569	0,3426060	0,4701083	0,1677123	0,5192010	0,6443354	0,6306672	0,3982041	0,6867964	0,1779030	0,3883845	0,5594512	0,6489604	0,6316172	0,4413141	0,3883429	0,1246570	0,2127353	0,0938268	0,7314699	0,1487357	0,7077951	0,4531680	0,4930831	0,6882999	0,0283741	0,0067977	0,1636939	0,3229351
820	0,3254105	0,2945245	0,1330013	0,3253874	0,3148269	0,6334318	0,2009219	0,5229145	0,7930438	0,5664900	0,3995991	0,7644224	0,1205718	0,5086666	0,5187322	0,6748891	0,6379557	0,4799671	0,4766735	0,1861876	0,1952307	0,0805752	0,6678624	0,1378109	0,8009630	0,5228042	0,4973521	0,5499305	0,0593018	0,0117224	0,2195131	0,3008104
840	0,3472734	0,1922846	0,2435183	0,2708150	0,2418391	0,6131497	0,1721838	0,4858432	0,6127317	0,6616806	0,4814993	0,7096115	0,1817365	0,3806820	0,4837140	0,5977865	0,5814895	0,4492693	0,4348531	0,1108672	0,2322015	0,0788211	0,6787259	0,1173054	0,7070531	0,4434355	0,5136816	0,5008796	0,0515556	0,0131105	0,1783890	0,2109293
